x,y
0.08173597445300078,0.9428035802905737
0.24518465371290143,0.7990275638283513
0.40863333297280213,0.6576987987101668
0.5720820122327028,0.5757158786848993
0.7355306914926034,0.5047455897078023
0.8989793707525041,0.40869097445431773
1.0624280500124048,0.35179238070543795
1.2258767292723054,0.28449296874439783
1.389325408532206,0.2337125033556128
1.5527740877921068,0.19761554603105455
1.7162227670520074,0.18843835349091295
1.879671446311908,0.14071695228217526
2.0431201255718086,0.13521063675809014
2.2065688048317096,0.10339636928559805
2.37001748409161,0.08381835853329571
2.5334661633515108,0.06056947076493631
2.6969148426114113,0.07586479166517275
2.860363521871312,0.06546397345301197
3.0238122011312125,0.050168652552775396
3.1872608803911135,0.039156021504605294
3.350709559651014,0.039156021504605294
3.5141582389109147,0.030590641800472884
3.6776069181708153,0.025084326276387764
3.841055597430716,0.017742572244274273
4.004504276690617,0.015295320900236399
4.1679529559505175,0.014071695228217527
4.331401635210419,0.015295320900236359
4.49485031447032,0.008565379704132407
4.65829899373022,0.006729941196104035
4.821747672990121,0.008565379704132407
4.985196352250021,0.004282689852066203
5.148645031509922,0.0030590641800472885
5.3120937107698225,0.003670877016056746
5.475542390029723,0.0055063155240851185
5.638991069289624,0.004894502688075662
5.802439748549524,0.003670877016056746
5.965888427809425,0.001835438508028373
6.129337107069325,0.0024472513440378174
6.292785786329227,0.0
6.4562344655891275,0.0012236256720189154
6.619683144849028,0.0012236256720189154
6.783131824108929,0.001835438508028373
6.946580503368829,0.0
7.11002918262873,0.0006118128360094577
7.27347786188863,0.0006118128360094577
7.436926541148531,0.0006118128360094577
7.600375220408432,0.0012236256720189154
7.763823899668332,0.0006118128360094577
7.927272578928232,0.0
8.090721258188132,0.0006118128360094577
