x,y
0.8920319370341618,0.07783496438354123
0.8971710156367929,0.05837622328765467
0.902310094239424,0.019458741095885308
0.9074491728420548,0.15566992876708247
0.9125882514446859,0.2724223753423885
0.917727330047317,0.25296363424650903
0.922866408649948,0.5837622328765466
0.9280054872525789,0.8367258671230684
0.93314456585521,1.5372405465749397
0.938283644457841,1.4594055821913667
0.9434227230604719,2.7242237534239435
0.948561801663103,3.3079859863005026
0.953700880265734,4.300381782190561
0.9588399588683649,4.961978979450754
0.963979037470996,7.082981758902252
0.969118116073627,8.347799930134618
0.9742571946762579,9.943416699997394
0.979396273278889,10.099086628764477
0.98453535188152,10.935812495887308
0.9896744304841509,11.694703398627071
0.994813509086782,12.511970524654256
0.999952587689413,13.679494990407079
1.005091666292044,12.4925117835581
1.010230744894675,11.344446058901381
1.015369823497306,11.34444605890089
1.020508902099937,10.157462852051912
1.025647980702568,9.16506705616218
1.030787059305199,7.744578956162186
1.03592613790783,5.993292257532547
1.041065216510461,5.059272684930289
1.046204295113092,4.786850309587683
1.051343373715723,3.4441971739716255
1.056482452318354,2.549095083561031
1.061621530920985,1.6929104753419855
1.066760609523616,1.1869832068489783
1.0718996881262473,0.9340195726024747
1.077038766728878,0.5253860095889148
1.082177845331509,0.5837622328765466
1.0873169239341403,0.33079859863004313
1.092456002536771,0.1945874109588573
1.097595081139402,0.03891748219176978
1.1027341597420333,0.05837622328765467
1.1078732383446641,0.01945874109588573
1.113012316947295,0.05837622328765467
1.1181513955499263,0.0
1.1232904741525571,0.0
1.128429552755188,0.0
1.1335686313578193,0.01945874109588489
1.1387077099604501,0.0
1.143846788563081,0.01945874109588489
